Id,Label,cultural,historical,factual,general,fandom,image,text,blip_pred,llama_pred,llava_pred,mini_pred
918550230546690048,1,0,0,0,1,0,918550230546690048.jpg,"The text associated with the image reads <the house is coming along slowly . class really misses <user> homebuilding expertise ! !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
684751563454205952,1,0,0,0,1,0,684751563454205952.jpg,"The text associated with the image reads <this was too funny not to post - hope you have a happy>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
728697454175080449,1,0,0,0,1,0,728697454175080449.jpg,"The text associated with the image reads <thanks for the advanced notice <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
885954652336001024,1,0,0,0,1,0,885954652336001024.jpg,"The text associated with the image reads <always room for one more , right . <user> . <user> . <user> ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
721349486790975488,1,0,0,0,1,0,721349486790975488.jpg,"The text associated with the image reads <didn 't know that>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
712994516379283457,1,0,0,0,1,0,712994516379283457.jpg,"The text associated with the image reads <how many calories does burn ? <user> <user> <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
703292803229421568,1,1,0,0,0,0,703292803229421568.jpg,"The text associated with the image reads <surely gianni infantino is the man to put soccer ahead of money and the world ahead of europe>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
823321127758004224,1,0,0,0,1,0,823321127758004224.jpg,"The text associated with the image reads <meme # memes # memesdaily # lol # lmaoo # lmfao # comedy # brutal # dark # politics # vickivohe now that makes more sense ... lol>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
823526446555602945,1,0,0,0,1,0,823526446555602945.jpg,"The text associated with the image reads <( just in case you missed it , i 'm not really good at being pc )>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,<
830103394714939392,1,0,0,0,1,0,830103394714939392.jpg,"The text associated with the image reads <the beautiful los angeles river - why isn 't this a wonder of the world already ?>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
710449542982819840,1,1,0,0,1,0,710449542982819840.jpg,"The text associated with the image reads <a multi-millionaire w / wall st . ties vs a "" billionaire "" w / wall st . ties . how inspiring ! <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
832320772295237636,1,0,0,1,0,0,832320772295237636.jpg,"The text associated with the image reads <stop breathing ! p . s . : this reminds of a lot of health advice i see nowadays .>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
715660361593020417,1,0,0,0,1,0,715660361593020417.jpg,"The text associated with the image reads <useful . <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
828188799037497344,1,0,0,0,1,0,828188799037497344.jpg,"The text associated with the image reads <well that looks appetising ... <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
700183392969756672,1,0,0,0,1,0,700183392969756672.jpg,"The text associated with the image reads <oh i so love working late from home>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
687723279520526336,1,0,0,0,1,0,687723279520526336.jpg,"The text associated with the image reads <<user> good to see you keep your beans fresh ...>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
851299799299174400,1,0,0,0,1,0,851299799299174400.jpg,"The text associated with the image reads <rofl>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
693529529214611457,1,0,0,0,1,0,693529529214611457.jpg,"The text associated with the image reads <diva worthy ? perhaps .>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
823616855252336640,1,0,0,0,1,0,823616855252336640.jpg,"The text associated with the image reads <but i don 't understand why women marched .... <user>>. If the image-text pair is sarcastic, say 1 else say 0.",iPhone,1,1,1
698723413162987521,1,0,0,1,0,0,698723413162987521.jpg,"The text associated with the image reads <oh my god , i 'm so funny ba dum tss ♫ ♪>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
849109445581824001,1,1,0,0,0,0,849109445581824001.jpg,"The text associated with the image reads <my friend layin ' down some 'sjw truth ' tonight : # nationalchampionship yeah , makes as much sense as>. If the image-text pair is sarcastic, say 1 else say 0.",1,"Based on the text associated with the image, it is not possible to determine whether the statement is sarcasm or not. Therefore, both labels 0 and 1 cannot be assigned confidently.",1,1
794191412954853380,1,0,0,0,1,0,794191412954853380.jpg,"The text associated with the image reads <my stepsister posted this>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
835436807953215490,1,0,0,0,1,0,835436807953215490.jpg,"The text associated with the image reads <there is nothing that can make a pr pro get up on time than deadline !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
690561903580418048,1,0,0,0,1,0,690561903580418048.jpg,"The text associated with the image reads <expecting ? sorry . it 's friday , i 'm too tired .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
882067719184674816,1,1,0,0,0,0,882067719184674816.jpg,"The text associated with the image reads <maria was complaining of murths ... - george sanders as benjamin ballon in a shot in the dark ... :)>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
850127880029970432,1,0,0,0,1,0,850127880029970432.jpg,"The text associated with the image reads <thank goodness <user> let all the kids out of school <num> minutes early yesterday .... that storm was super dangerous !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
853859121694724096,1,1,0,0,0,0,853859121694724096.jpg,"The text associated with the image reads <is this mr . <user> was talking about . smith is slight better than msd .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
882363765655834624,1,0,0,0,0,0,882363765655834624.jpg,"The text associated with the image reads <a brilliant move by the <user> front office to move shaw>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm 1 if it is sarcasm,1,0,1
921278376085803008,1,0,0,0,1,0,921278376085803008.jpg,"The text associated with the image reads <day 18 ! ! ! i love how i 'm drawing daily ; - ;>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
817523663897501696,1,0,0,0,1,0,817523663897501696.jpg,"The text associated with the image reads <pretty much ...>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
828966943214432256,1,1,0,0,0,0,828966943214432256.jpg,"The text associated with the image reads <so proud of <user> 's efforts to fill the swamp with republican donors . great job .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
709380107203260417,1,0,0,0,1,0,709380107203260417.jpg,"The text associated with the image reads <this spring break thing is really hard . – 在 kindred coffee co .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
700626309228183552,1,0,0,0,1,0,700626309228183552.jpg,"The text associated with the image reads <attention to detail …>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm 1 if it is sarcasm,1,1,<
717042051074891776,1,1,0,0,0,0,717042051074891776.jpg,"The text associated with the image reads <<user> supporting donald trump aka his role model>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
823971155061116928,1,0,0,0,1,0,823971155061116928.jpg,"The text associated with the image reads <i need this jumper !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,<
692846957883076608,1,0,0,1,1,0,692846957883076608.jpg,"The text associated with the image reads <don 't i look lovely with a huge oxygen tube on haha>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
865488370838851585,1,0,0,0,1,0,865488370838851585.jpg,"The text associated with the image reads <i know few of them ; bloody as * holes ( askholes )>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
827027433173889024,1,0,0,0,1,0,827027433173889024.jpg,"The text associated with the image reads <how does a pr whatsapp looks like ! ;)>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
837546519892877313,1,0,0,1,1,0,837546519892877313.jpg,"The text associated with the image reads <tree of life ....>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
717616608114511872,1,0,0,0,1,0,717616608114511872.jpg,"The text associated with the image reads <lovely bus for travelling to london>. If the image-text pair is sarcastic, say 1 else say 0.",0,0,0,0
921594955138781184,1,1,0,0,0,0,921594955138781184.jpg,"The text associated with the image reads <you just have to call her name if you are angry at her .>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm,1,0,1
900535065507241986,1,0,0,0,1,0,900535065507241986.jpg,"The text associated with the image reads <cause blackandwhite photos are cool ...>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
884496200661184512,1,0,0,0,1,0,884496200661184512.jpg,"The text associated with the image reads <feeling super proud>. If the image-text pair is sarcastic, say 1 else say 0.",0,0,0,1
706657778140471298,1,1,0,0,0,1,706657778140471298.jpg,"The text associated with the image reads <avril lavigne on being one of the best creative minds of our time .>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
821509072222650371,1,0,0,0,1,0,821509072222650371.jpg,"The text associated with the image reads <ah ... now that 's super helpful ! lol>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,1,1
818541279554498561,1,0,0,0,1,0,818541279554498561.jpg,"The text associated with the image reads <good one ! ! <user> <user>>. If the image-text pair is sarcastic, say 1 else say 0.",50 shades of grey,1,1,1
844090891266490368,1,0,0,0,1,0,844090891266490368.jpg,"The text associated with the image reads <tru that .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
845366369050865664,1,0,0,0,1,0,845366369050865664.jpg,"The text associated with the image reads <<user> no jerry it doesn 't look bad at all , your only missing your mouth .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
900218985140113409,1,1,0,0,0,0,900218985140113409.jpg,"The text associated with the image reads <hey # nintendo just a + job on match pairing , thank u so much for letting me play ur amazing game die & respawn simulator>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
928872445695553536,1,0,0,0,1,0,928872445695553536.jpg,"The text associated with the image reads <the vision vancouver bike lanes are so crowded with cyclists ( "" how crowded are they ? ! ? "" ) , they 're so crowded that vision vancouver wants skateboarders to use them .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
728641891726548992,1,1,0,0,0,0,728641891726548992.jpg,"The text associated with the image reads <well you 're right on the ball , aren 't you jj ... they were never together , you effing idiots ! !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
891287306786570240,1,0,0,0,1,0,891287306786570240.jpg,"The text associated with the image reads <farhanakhter , singer ? women hate attention ? <user> tom 6pm>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
702567925698338816,1,0,0,0,1,0,702567925698338816.jpg,"The text associated with the image reads <hard at "" not "" working in jesse hall with other grad students who may be employees>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
710931422496817152,1,1,0,0,1,0,710931422496817152.jpg,"The text associated with the image reads <<user> woah man .... nice going ! while you are up at it ... could you tell me where others are as well ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
810934821639884800,1,0,0,0,1,0,810934821639884800.jpg,"The text associated with the image reads <smashing service as usual ! such good money spent ! love my commute ! <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
818506785938165762,1,0,0,0,1,0,818506785938165762.jpg,"The text associated with the image reads <the app has been made download kenby on appstore !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
897805587966308352,1,0,0,0,1,0,897805587966308352.jpg,"The text associated with the image reads <the best way get back to it>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
887806971314749440,1,0,0,1,1,0,887806971314749440.jpg,"The text associated with the image reads <why would anyone go to the oncologist office when you can cure cancer by going vegan , or just get rid of it w / juice detoxes ? duh .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
732652452919541762,1,1,0,0,0,1,732652452919541762.jpg,"The text associated with the image reads <fantastic # nightfall rewards <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
884593874181685248,1,0,0,0,1,0,884593874181685248.jpg,"The text associated with the image reads <thanks for the spoiler <user> ! i didn 't want to find out who won hoh on my own anyway .>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
940002603911602182,1,0,0,0,1,0,940002603911602182.jpg,"The text associated with the image reads <buy this t-shirt , art print , phone cover ( and much more ) . links in my profile .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
688140954750955520,1,0,0,0,1,0,688140954750955520.jpg,"The text associated with the image reads <not at all cynical .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
881122257300475905,1,0,0,0,1,0,881122257300475905.jpg,"The text associated with the image reads <nice pants , can i test the zipper ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
702578148110680064,1,0,0,0,1,0,702578148110680064.jpg,"The text associated with the image reads <good one panda . ( insert )>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
868555509816807426,1,1,1,0,0,0,868555509816807426.jpg,"The text associated with the image reads <oh , no . this is a mistake . russia is a potential threat . nato must protect , isn 't it ? !>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
920425310855811072,1,0,0,0,1,0,920425310855811072.jpg,"The text associated with the image reads <she must not realize she looks like the bigger idiot>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
707769953953431553,1,1,1,0,0,0,707769953953431553.jpg,"The text associated with the image reads <free healthcare ? this man bernie sanders is a communist , just like canadians .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
932995346787168258,1,0,0,0,1,0,932995346787168258.jpg,"The text associated with the image reads <rules are made to be broken>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
862450848978399234,1,1,0,0,0,0,862450848978399234.jpg,"The text associated with the image reads <a d . c . team hasn 't won a spot in a conference final since 1998 ? really ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
903728974047584256,1,1,0,0,0,0,903728974047584256.jpg,"The text associated with the image reads <any of my fellow californians relate right now ? memes>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
920112738856251392,1,0,0,0,1,0,920112738856251392.jpg,"The text associated with the image reads <i call this the "" might make another sandwich might not "">. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
695187209746583552,1,0,0,0,1,0,695187209746583552.jpg,"The text associated with the image reads <awesome traffic , thanks a bunch for lovely customers>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
726479037972013056,1,0,0,0,1,0,726479037972013056.jpg,"The text associated with the image reads <like if you agree .. :p>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
895014422128713728,1,0,0,0,1,0,895014422128713728.jpg,"The text associated with the image reads <you can tell by the sloppy glue and the removal of the load bearing beam that these plumbers were experts tradesman .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
779246918324989952,1,0,0,0,1,0,779246918324989952.jpg,"The text associated with the image reads <my new bff ! <user> sent me this lame , spam direct message when i foolishly followed .>. If the image-text pair is sarcastic, say 1 else say 0.",0,0,1,1
722926421136384000,1,0,0,0,1,0,722926421136384000.jpg,"The text associated with the image reads <guess this dude works in the cowboys front office . so much good insight .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
893085464256802816,1,0,0,1,1,0,893085464256802816.jpg,"The text associated with the image reads <that 's my new coffee mug <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm,1,1,1
910501753178791936,1,1,0,0,0,0,910501753178791936.jpg,"The text associated with the image reads <hearing dated september 28 , 2016 . integrity ensured ! well done !>. If the image-text pair is sarcastic, say 1 else say 0.",text,0,0,1
836861556390510593,1,0,0,0,1,0,836861556390510593.jpg,"The text associated with the image reads <* literally me on <user> *>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
839919308356665344,1,1,1,0,0,0,839919308356665344.jpg,"The text associated with the image reads <who would have thought dr . seuss was a radical ?>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
712979546828619776,1,0,0,0,1,0,712979546828619776.jpg,"The text associated with the image reads <thank you mother nature . hoping we don 't lose any tree branches .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
725018007563603969,1,0,0,0,1,0,725018007563603969.jpg,"The text associated with the image reads <from our portland me office : well , it was nice out yesterday ...>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
698386890005835777,1,0,0,1,1,0,698386890005835777.jpg,"The text associated with the image reads <that 's cool <user> , i totally don 't pay for <num> mbps download ... not even <num> mbps ! !>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
909025478672998400,1,1,0,0,0,0,909025478672998400.jpg,"The text associated with the image reads <at least <user> doesnt fear a con artist who 4years laundered russian $ thru german banks then used the $ to hijack the <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
829994925437526018,1,0,0,0,1,0,829994925437526018.jpg,"The text associated with the image reads <true story of a pr pro !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
927642921008074754,1,0,0,0,1,0,927642921008074754.jpg,"The text associated with the image reads <yes , well played . <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm 1 if it is sarcasm,1,1,1
839115018054549504,1,1,0,0,0,0,839115018054549504.jpg,"The text associated with the image reads <so you came up with # thehungergames for pharmaceuticals ? this will end well ..... ( )>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
721383037959860224,1,1,1,0,0,0,721383037959860224.jpg,"The text associated with the image reads <he sure does have arrogance and incompetence .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
894810169263005696,1,0,0,0,1,1,894810169263005696.jpg,"The text associated with the image reads <here 's how a pr pro who also happens to be a got aficionado replies to client 's feedback .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
925000460565655554,1,0,0,0,1,0,925000460565655554.jpg,"The text associated with the image reads <halloween>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
722483568413310976,1,1,0,1,0,0,722483568413310976.jpg,"The text associated with the image reads <on point>. If the image-text pair is sarcastic, say 1 else say 0.",0,0,0,1
883663535414300672,1,0,0,0,0,0,883663535414300672.jpg,"The text associated with the image reads <the little dark spots along this field drive indicate that it rained here last night . whoo hoo ! ! ! ! continues>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
822200251281002496,1,0,0,0,1,0,822200251281002496.jpg,"The text associated with the image reads <got my new fireplace from <user> today ! ! i 'm so excited !>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,0
927331611049312257,1,0,0,0,1,0,927331611049312257.jpg,"The text associated with the image reads <why do i always do this ? ? i can 't help myself ! <user> from <user> - only>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
917454138933465091,1,0,0,1,0,0,917454138933465091.jpg,"The text associated with the image reads <the joy of wondermedia linux arm soc debugging .... ... where something like screen contrast changes w each soc release>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
697719316645601280,1,0,0,1,1,0,697719316645601280.jpg,"The text associated with the image reads <nice warm running weather this morning ...>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,0
909629620877713408,1,0,0,0,1,0,909629620877713408.jpg,"The text associated with the image reads <real face of dirty politics snake .. ...>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
726847431854313472,1,0,0,0,1,0,726847431854313472.jpg,"The text associated with the image reads <i 'm pretty sure this cookie cake isn 't big enough .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
917370768614416385,1,1,0,0,0,0,917370768614416385.jpg,"The text associated with the image reads <jair bolsonaro , the <num> brazilian presidential candidate seeks support in the us . trumptastic !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
889172032658845696,1,0,0,0,1,0,889172032658845696.jpg,"The text associated with the image reads <"" is dis mah good side ? "" .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
926854741887541248,1,1,0,0,0,0,926854741887541248.jpg,"The text associated with the image reads <mom 's sirius 50s pop hits on direct tv , sounds like a quasi rap song & he says jack asses , needs a parental advisory>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
873194966687916032,1,0,0,0,1,0,873194966687916032.jpg,"The text associated with the image reads <happy friday !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
725711205957046272,1,0,0,0,0,0,725711205957046272.jpg,"The text associated with the image reads <my story !>. If the image-text pair is sarcastic, say 1 else say 0.",2 years back when it's about you,1,1,1
888443237324738561,1,0,0,0,0,0,888443237324738561.jpg,"The text associated with the image reads <* probably the most hated people on youtube * <user> <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
734143833567580161,1,1,0,0,0,0,734143833567580161.jpg,"The text associated with the image reads <everybody listen to the big harvard white lady . she knows all .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
827365466456936448,1,0,0,0,0,0,827365466456936448.jpg,"The text associated with the image reads <<user> # nowallnoban # ikea way to go ikea !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
830033008187031552,1,0,0,0,0,1,830033008187031552.jpg,"The text associated with the image reads <i just love setting an example by getting to work before everyone else . waking up at 3:30 am is so rewarding .>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
850350213286039553,1,0,0,0,1,0,850350213286039553.jpg,"The text associated with the image reads <i think we need to add more levels to creative career paths , this seems like the best way to label it .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
924332923968544768,1,0,0,0,1,0,924332923968544768.jpg,"The text associated with the image reads <thanks james , i really hadn ’ t worked that out for myself>. If the image-text pair is sarcastic, say 1 else say 0.",0,"Based on the text provided, it is not possible to determine if the statement is sarcasm or not. Therefore, both labels 0 and 1 are equally valid.",0,1
921267141009014784,1,0,0,0,1,0,921267141009014784.jpg,"The text associated with the image reads <i never knew <user> was that notorious>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
923313011418451970,1,0,0,0,1,0,923313011418451970.jpg,"The text associated with the image reads <another night having to grind out belgian beer styles , studying for certified <user> . bloody nightmare>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
873511193905856513,1,0,0,1,1,0,873511193905856513.jpg,"The text associated with the image reads <if lays started making beer>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
713786155305570305,1,0,0,0,1,0,713786155305570305.jpg,"The text associated with the image reads <i wouldn 't open that door>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
842623742484205568,1,1,0,0,1,0,842623742484205568.jpg,"The text associated with the image reads <your neighbours when you bring a girl at your home ! !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
885084629123858433,1,0,0,1,1,0,885084629123858433.jpg,"The text associated with the image reads <the 5th day . wow that is two times faster than yesterday - - - <user>>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
913433776931397633,1,1,1,0,0,0,913433776931397633.jpg,"The text associated with the image reads <guys look ! it 's our next president ! and you thought trump was great , just wait to meet this guy .>. If the image-text pair is sarcastic, say 1 else say 0.",0,0,1,1
909065472867307520,1,0,0,0,1,0,909065472867307520.jpg,"The text associated with the image reads <that 's cool . i just rented a car , got a non-refundable hotel room and am halfway there already .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
688136577806016514,1,0,0,0,1,0,688136577806016514.jpg,"The text associated with the image reads <after crappy week i would feel so much better giving one of the things listed to several people .>. If the image-text pair is sarcastic, say 1 else say 0.",0,0,0,1
834936939396677632,1,0,1,0,1,0,834936939396677632.jpg,"The text associated with the image reads <oh no , i see a girl with clothes on ! quick , let 's start a discussion on twitter and talk about how "" slutty "" they are !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,0
684590148672077824,1,1,0,1,0,0,684590148672077824.jpg,"The text associated with the image reads <<user> when # slapboxing is explained to him : "" oh yeah . that sounds like a lot of fun . "" <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,0
934631087237681152,1,0,0,0,1,0,934631087237681152.jpg,"The text associated with the image reads <timing is everything <user> what a super christmas present>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and 1 if it is sarcasm,1,0,1
711600744223391744,1,0,0,0,1,0,711600744223391744.jpg,"The text associated with the image reads <my sister caught me at my happiest . i 'm such a little bundle of joy .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
904997917173284864,1,0,0,0,1,0,904997917173284864.jpg,"The text associated with the image reads <"" some people are so poor , all they have is money . "">. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
917840943361003521,1,0,0,0,1,0,917840943361003521.jpg,"The text associated with the image reads <unbelievable . they took <num> parking spots for recycling containers . two . couldn 't they use the sidewalks ? cut some trees ? no .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
880107897958662145,1,0,0,0,1,0,880107897958662145.jpg,"The text associated with the image reads <<user> <num> small slices of chicken and one shrimp . thanks ! i really love rice .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
697013421414289408,1,1,0,0,1,0,697013421414289408.jpg,"The text associated with the image reads <level - lonely i am so lonely ... goes smarty pants>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
863026938704777216,1,0,0,0,1,0,863026938704777216.jpg,"The text associated with the image reads <when you are so damn funny , that u can 't stop laughing at the way you talk>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
922649898339717120,1,0,0,0,1,0,922649898339717120.jpg,"The text associated with the image reads <28 of the funniest quotes ever funnyquotes <user>>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,0,1
863756399955914753,1,0,0,0,1,0,863756399955914753.jpg,"The text associated with the image reads <bloody movistar , sitting at the front smothering the race .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,1,1
896700873983840256,1,1,0,0,0,0,896700873983840256.jpg,"The text associated with the image reads <i can 't believe the people running twitters news feeds quoted the wrong ken rosenthal>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,0
816578051744141312,1,0,0,0,1,0,816578051744141312.jpg,"The text associated with the image reads <. <user> another "" great "" month for>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
913163228569571329,1,0,0,0,1,0,913163228569571329.jpg,"The text associated with the image reads <this is true !>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
827879534900948994,1,0,0,0,1,1,827879534900948994.jpg,"The text associated with the image reads <can 't wait to spend several hours every day in the next few weeks with these lovely books .>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
722656595553951746,1,0,0,0,1,0,722656595553951746.jpg,"The text associated with the image reads <i 've seen signs that say "" no outside food "" , but this is really specific .>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
698947618102087680,1,0,0,0,1,0,698947618102087680.jpg,"The text associated with the image reads <ahh <num> nails ... feels just like valentine 's day>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
699685617261744128,1,0,0,1,0,0,699685617261744128.jpg,"The text associated with the image reads <favourite thing about snowstorms : how the roads get cleared at the expense of the sidewalks ....>. If the image-text pair is sarcastic, say 1 else say 0.",0,1,0,1
917694517922324481,1,0,0,1,1,0,917694517922324481.jpg,"The text associated with the image reads <hahahahahahah>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,1,1
715681844763566080,1,0,0,0,1,0,715681844763566080.jpg,"The text associated with the image reads <motivation by ? :)>. If the image-text pair is sarcastic, say 1 else say 0.",1,1,0,1
833996151015747585,1,0,0,0,0,0,833996151015747585.jpg,"The text associated with the image reads <this new <user> feature is genius # facebooklive # userexperience now i could watch <user> 's video while procrastinating>. If the image-text pair is sarcastic, say 1 else say 0.",1,0,1,1
731825216184303617,1,0,0,0,1,0,731825216184303617.jpg,"The text associated with the image reads <love a good sale at the <user> shop !>. If the image-text pair is sarcastic, say 1 else say 0.",0 if it is non sarcasm and label 1 if it is sarcasm,1,0,1
